CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PVEM|PT|MC|NVA_ALIANZA|MORENA|ES|PRI_PVEM_PT_NVA_ALIANZA|PRI_PVEM_PT|PRI_PVEM_NVA_ALIANZA|PRI_PT_NVA_ALIANZA|PVEM_PT_NVA_ALIANZA|PRI_PVEM|PRI_PT|PRI_NVA_ALIANZA|PVEM_PT|PVEM_NVA_ALIANZA|PT_NVA_ALIANZA|VOTOS_CAND_NREG_17ene16|VOTOS_VALIDOS_17ene16|VOTOS_NULOS_17ene16|VOTOS_TOTAL_17ene16|LISTA_NOMINAL_17ene16|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|368.00|URBANO(A)|B|88.00|80.00|6.00|2.00|4.00|79.00|11.00|3.00|2.00|3.00|0.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|280.00|3.00|283.00|487.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO3.pdf|1|5|5|VILLA DE ALVAREZ|368|U|
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|369.00|URBANO(A)|B|92.00|71.00|7.00|1.00|9.00|39.00|13.00|2.00|0.00|3.00|0.00|2.00|0.00|0.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|243.00|0.00|243.00|444.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO3.pdf|1|5|5|VILLA DE ALVAREZ|369|U|
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|369.00|URBANO(A)|C01|111.00|73.00|5.00|3.00|2.00|37.00|13.00|2.00|0.00|2.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|249.00|5.00|254.00|444.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO3.pdf|1|5|5|VILLA DE ALVAREZ|369|U|
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|370.00|URBANO(A)|B|114.00|99.00|9.00|1.00|5.00|59.00|7.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|298.00|1.00|299.00|548.00|ACTA DE CASILLA|||JE2015L_06_01_0370_1_B_0_2.jpg|1|8|5|VILLA DE ALVAREZ|370|U|
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|370.00|URBANO(A)|C01|95.00|96.00|12.00|4.00|3.00|72.00|12.00|2.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|298.00|3.00|301.00|548.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO3.pdf|1|8|5|VILLA DE ALVAREZ|370|U|
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|371.00|URBANO(A)|B|135.00|97.00|8.00|0.00|8.00|83.00|11.00|9.00|1.00|1.00|0.00|1.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|356.00|2.00|358.00|578.00|ACTA DE CASILLA|||JE2015L_06_01_0371_1_B_0_2.jpg|1|8|5|VILLA DE ALVAREZ|371|U|
5|6|COLIMA|1|COLIMA|5.00|VILLA DE ALVAREZ|372.00|URBANO(A)|B|62.00|42.00|3.00|1.00|4.00|39.00|17.00|2.00|0.00|2.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|173.00|0.00|173.00|301.00|RECUENTO(SRA)|||JE2015L_06_01_9_VR.pdf|1|8|5|VILLA DE ALVAREZ|372|U|
5|6|COLIMA|0|MANZANILLO|0.00||0.00|EXTRANJERO|M|3.00|3.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|7.00|0.00|7.00|||||JE2015L_06_02_0000_1_M_0_2.jpg|||||||
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|170.00|MIXTO(A)|B|133.00|98.00|3.00|46.00|4.00|26.00|8.00|1.00|3.00|2.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|326.00|5.00|331.00|580.00|ACTA DE CASILLA|||JE2015L_06_02_0170_1_B_0_2.jpg|2|9|6|ARMERIA|170|M|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|170.00|MIXTO(A)|C01|160.00|98.00|4.00|35.00|8.00|22.00|16.00|1.00|2.00|3.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|350.00|9.00|359.00|579.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO1.pdf|2|9|6|ARMERIA|170|M|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|170.00|MIXTO(A)|C02|124.00|109.00|2.00|30.00|12.00|15.00|15.00|1.00|0.00|2.00|0.00|1.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|313.00|7.00|320.00|579.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO1.pdf|2|9|6|ARMERIA|170|M|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|171.00|URBANO(A)|B|145.00|84.00|5.00|34.00|6.00|0.00|13.00|0.00|7.00|4.00|0.00|0.00|0.00|1.00|1.00|0.00|1.00|1.00|0.00|0.00|0.00|302.00|5.00|307.00|506.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO1.pdf|2|9|6|ARMERIA|171|U|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|171.00|URBANO(A)|C01|138.00|91.00|4.00|37.00|7.00|11.00|10.00|1.00|1.00|0.00|1.00|1.00|0.00|0.00|6.00|1.00|1.00|0.00|1.00|0.00|0.00|311.00|5.00|316.00|506.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO1.pdf|2|9|6|ARMERIA|171|U|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|171.00|URBANO(A)|C02|140.00|84.00|2.00|37.00|6.00|13.00|6.00|1.00|1.00|3.00|1.00|0.00|1.00|0.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|299.00|12.00|311.00|505.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO1.pdf|2|9|6|ARMERIA|171|U|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|172.00|URBANO(A)|B|78.00|80.00|5.00|25.00|2.00|7.00|6.00|1.00|0.00|2.00|0.00|0.00|0.00|0.00|9.00|1.00|0.00|0.00|0.00|0.00|0.00|216.00|5.00|221.00|402.00|ACTA DE CASILLA|||JE2015L_06_02_0172_1_B_0_2.jpg|2|9|6|ARMERIA|172|U|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|172.00|URBANO(A)|C01|96.00|62.00|3.00|32.00|7.00|10.00|6.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|222.00|5.00|227.00|401.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO1.pdf|2|9|6|ARMERIA|172|U|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|173.00|URBANO(A)|B|102.00|134.00|0.00|39.00|10.00|22.00|12.00|3.00|1.00|1.00|0.00|0.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|1.00|0.00|329.00|4.00|333.00|565.00|ACTA DE CASILLA|||JE2015L_06_02_0173_1_B_0_2.jpg|2|9|6|ARMERIA|173|U|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|173.00|URBANO(A)|C01|117.00|98.00|2.00|47.00|10.00|22.00|16.00|0.00|2.00|5.00|0.00|1.00|0.00|0.00|5.00|0.00|1.00|0.00|0.00|0.00|0.00|326.00|6.00|332.00|564.00|ACTA DE CASILLA|||JE2015L_06_02_0173_1_C_0_2.jpg|2|9|6|ARMERIA|173|U|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|174.00|MIXTO(A)|B|104.00|85.00|8.00|37.00|11.00|12.00|1.00|1.00|0.00|2.00|1.00|1.00|0.00|0.00|6.00|2.00|0.00|1.00|1.00|0.00|0.00|273.00|5.00|278.00|470.00|ACTA DE CASILLA|||JE2015L_06_02_0174_1_B_0_2.jpg|2|9|6|ARMERIA|174|M|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|174.00|MIXTO(A)|C01|116.00|85.00|5.00|41.00|8.00|23.00|6.00|1.00|0.00|1.00|0.00|1.00|0.00|0.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|291.00|4.00|295.00|470.00|ACTA DE CASILLA|||JE2015L_06_02_0174_1_C_0_2.jpg|2|9|6|ARMERIA|174|M|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|175.00|URBANO(A)|B|127.00|127.00|2.00|32.00|3.00|10.00|16.00|6.00|0.00|1.00|0.00|0.00|0.00|0.00|10.00|0.00|0.00|0.00|0.00|0.00|0.00|334.00|8.00|342.00|553.00|ACTA DE CASILLA|||JE2015L_06_02_0175_1_B_0_2.jpg|2|9|6|ARMERIA|175|U|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|176.00|URBANO(A)|B|97.00|97.00|1.00|36.00|4.00|14.00|13.00|4.00|0.00|0.00|1.00|1.00|0.00|0.00|1.00|0.00|2.00|0.00|0.00|0.00|0.00|271.00|4.00|275.00|502.00|ACTA DE CASILLA|||JE2015L_06_02_0176_1_B_0_2.jpg|2|9|6|ARMERIA|176|U|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|176.00|URBANO(A)|C01|118.00|85.00|5.00|34.00|8.00|9.00|11.00|0.00|0.00|4.00|1.00|1.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|284.00|3.00|287.00|502.00|ACTA DE CASILLA|||JE2015L_06_02_0176_1_C_0_2.jpg|2|9|6|ARMERIA|176|U|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|177.00|URBANO(A)|B|135.00|106.00|3.00|48.00|7.00|9.00|11.00|5.00|0.00|7.00|1.00|0.00|0.00|0.00|10.00|0.00|0.00|0.00|0.00|0.00|0.00|342.00|8.00|350.00|639.00|ACTA DE CASILLA|||JE2015L_06_02_0177_1_B_0_2.jpg|2|9|6|ARMERIA|177|U|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|177.00|URBANO(A)|C01|126.00|110.00|9.00|42.00|6.00|19.00|8.00|3.00|0.00|3.00|0.00|4.00|0.00|0.00|9.00|1.00|0.00|0.00|0.00|0.00|0.00|340.00|16.00|356.00|639.00|ACTA DE CASILLA|||JE2015L_06_02_0177_1_C_0_2.jpg|2|9|6|ARMERIA|177|U|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|178.00|MIXTO(A)|B|174.00|94.00|2.00|50.00|11.00|9.00|7.00|4.00|0.00|1.00|1.00|1.00|0.00|0.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|362.00|14.00|376.00|612.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO1.pdf|2|9|6|ARMERIA|178|M|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|178.00|MIXTO(A)|C01|169.00|100.00|5.00|60.00|11.00|15.00|4.00|5.00|0.00|0.00|4.00|0.00|0.00|0.00|5.00|0.00|0.00|0.00|0.00|0.00|1.00|378.00|7.00|386.00|611.00|ACTA DE CASILLA|||JE2015L_06_02_0178_1_C_0_2.jpg|2|9|6|ARMERIA|178|M|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|179.00|MIXTO(A)|B|120.00|87.00|1.00|19.00|7.00|7.00|12.00|7.00|0.00|3.00|0.00|1.00|0.00|0.00|2.00|0.00|2.00|1.00|0.00|0.00|0.00|269.00|11.00|280.00|433.00|ACTA DE CASILLA|||JE2015L_06_02_0179_1_B_0_2.jpg|2|9|6|ARMERIA|179|M|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|179.00|MIXTO(A)|C01|107.00|77.00|3.00|28.00|4.00|12.00|16.00|3.00|0.00|1.00|0.00|1.00|0.00|0.00|7.00|0.00|0.00|0.00|0.00|0.00|0.00|259.00|8.00|267.00|432.00|ACTA DE CASILLA|||JE2015L_06_02_0179_1_C_0_2.jpg|2|9|6|ARMERIA|179|M|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|180.00|MIXTO(A)|B|79.00|76.00|0.00|34.00|8.00|4.00|16.00|2.00|1.00|2.00|1.00|0.00|0.00|0.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|226.00|6.00|232.00|380.00|ACTA DE CASILLA|||JE2015L_06_02_0180_1_B_0_2.jpg|2|9|6|ARMERIA|180|M|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|180.00|MIXTO(A)|C01|75.00|97.00|3.00|21.00|7.00|6.00|14.00|1.00|0.00|3.00|0.00|0.00|0.00|0.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|232.00|4.00|236.00|380.00|ACTA DE CASILLA|||JE2015L_06_02_0180_1_C_0_2.jpg|2|9|6|ARMERIA|180|M|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|181.00|MIXTO(A)|B|136.00|106.00|2.00|19.00|9.00|6.00|4.00|1.00|0.00|6.00|1.00|2.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|296.00|10.00|306.00|545.00|ACTA DE CASILLA|||JE2015L_06_02_0181_1_B_0_2.jpg|2|9|6|ARMERIA|181|M|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|181.00|MIXTO(A)|C01|131.00|105.00|3.00|24.00|3.00|4.00|2.00|1.00|0.00|3.00|0.00|1.00|0.00|0.00|5.00|1.00|0.00|0.00|0.00|0.00|0.00|283.00|5.00|288.00|545.00|ACTA DE CASILLA|||JE2015L_06_02_0181_1_C_0_2.jpg|2|9|6|ARMERIA|181|M|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|182.00|MIXTO(A)|B|95.00|110.00|0.00|26.00|13.00|6.00|7.00|1.00|0.00|2.00|2.00|0.00|0.00|0.00|6.00|0.00|0.00|0.00|0.00|0.00|0.00|268.00|3.00|271.00|590.00|ACTA DE CASILLA|||JE2015L_06_02_0182_1_B_0_2.jpg|2|9|6|ARMERIA|182|M|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|182.00|MIXTO(A)|C01|135.00|82.00|2.00|38.00|2.00|2.00|4.00|1.00|1.00|2.00|0.00|1.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|1.00|0.00|275.00|14.00|289.00|589.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO1.pdf|2|9|6|ARMERIA|182|M|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|183.00|RURAL|B|133.00|138.00|0.00|25.00|0.00|7.00|5.00|0.00|0.00|6.00|0.00|0.00|0.00|0.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|317.00|12.00|329.00|448.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO1.pdf|2|9|6|ARMERIA|183|R|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|183.00|RURAL|C01|159.00|96.00|3.00|21.00|1.00|7.00|3.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|1.00|294.00|4.00|299.00|447.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO1.pdf|2|9|6|ARMERIA|183|R|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|184.00|RURAL|B|120.00|116.00|7.00|18.00|1.00|9.00|2.00|1.00|0.00|4.00|0.00|1.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|283.00|6.00|289.00|431.00|ACTA DE CASILLA|||JE2015L_06_02_0184_1_B_0_2.jpg|2|9|6|ARMERIA|184|R|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|185.00|MIXTO(A)|B|136.00|64.00|1.00|29.00|4.00|8.00|4.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|251.00|11.00|262.00|459.00|ACTA DE CASILLA|||JE2015L_06_02_0185_1_B_0_2.jpg|2|9|6|ARMERIA|185|M|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|185.00|MIXTO(A)|C01|113.00|72.00|3.00|26.00|5.00|4.00|2.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|3.00|0.00|1.00|0.00|0.00|0.00|0.00|231.00|5.00|236.00|458.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO1.pdf|2|9|6|ARMERIA|185|M|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|186.00|URBANO(A)|B|162.00|102.00|2.00|31.00|14.00|12.00|16.00|2.00|0.00|1.00|0.00|0.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|1.00|0.00|346.00|11.00|357.00|586.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO1.pdf|2|9|6|ARMERIA|186|U|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|186.00|URBANO(A)|C01|172.00|87.00|1.00|23.00|16.00|9.00|11.00|1.00|0.00|4.00|0.00|0.00|0.00|0.00|3.00|0.00|1.00|0.00|0.00|0.00|0.00|328.00|7.00|335.00|586.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO1.pdf|2|9|6|ARMERIA|186|U|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|187.00|URBANO(A)|B|115.00|100.00|3.00|19.00|10.00|11.00|4.00|0.00|1.00|2.00|0.00|2.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|269.00|8.00|277.00|542.00|ACTA DE CASILLA|||JE2015L_06_02_0187_1_B_0_2.jpg|2|9|6|ARMERIA|187|U|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|187.00|URBANO(A)|C01|138.00|98.00|3.00|6.00|16.00|7.00|2.00|0.00|0.00|4.00|0.00|4.00|0.00|0.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|286.00|2.00|288.00|541.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO1.pdf|2|9|6|ARMERIA|187|U|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|188.00|URBANO(A)|B|141.00|94.00|0.00|20.00|7.00|5.00|8.00|4.00|1.00|3.00|1.00|0.00|0.00|0.00|5.00|0.00|1.00|0.00|0.00|0.00|0.00|290.00|12.00|302.00|522.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO1.pdf|2|9|6|ARMERIA|188|U|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|188.00|URBANO(A)|C01|135.00|101.00|0.00|16.00|6.00|6.00|2.00|1.00|0.00|1.00|2.00|0.00|0.00|0.00|7.00|1.00|0.00|0.00|1.00|0.00|0.00|279.00|12.00|291.00|521.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO1.pdf|2|9|6|ARMERIA|188|U|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|188.00|URBANO(A)|C02|144.00|110.00|1.00|29.00|3.00|6.00|5.00|3.00|0.00|3.00|1.00|0.00|0.00|0.00|7.00|1.00|0.00|0.00|0.00|0.00|0.00|313.00|10.00|323.00|521.00|ACTA DE CASILLA|||JE2015L_06_02_0188_2_C_0_2.jpg|2|9|6|ARMERIA|188|U|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|189.00|MIXTO(A)|B|87.00|62.00|1.00|28.00|7.00|7.00|22.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|216.00|6.00|222.00|284.00|ACTA DE CASILLA|||JE2015L_06_02_0189_1_B_0_2.jpg|2|9|6|ARMERIA|189|M|
5|6|COLIMA|2|MANZANILLO|6.00|ARMERIA|190.00|URBANO(A)|B|97.00|86.00|2.00|49.00|1.00|19.00|46.00|0.00|2.00|6.00|0.00|0.00|0.00|0.00|5.00|1.00|1.00|0.00|0.00|0.00|0.00|315.00|11.00|326.00|451.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO1.pdf|2|9|6|ARMERIA|190|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|200.00|MIXTO(A)|B|134.00|86.00|4.00|30.00|3.00|24.00|9.00|4.00|6.00|2.00|0.00|1.00|0.00|0.00|3.00|0.00|1.00|0.00|0.00|0.00|0.00|307.00|4.00|311.00|619.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO1.pdf|2|13|8|MANZANILLO|200|M|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|201.00|URBANO(A)|B|32.00|24.00|0.00|7.00|1.00|10.00|3.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|78.00|0.00|78.00|129.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO1.pdf|2|13|8|MANZANILLO|201|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|202.00|URBANO(A)|B|127.00|82.00|6.00|10.00|5.00|37.00|10.00|3.00|4.00|0.00|0.00|0.00|0.00|0.00|9.00|0.00|0.00|0.00|0.00|0.00|0.00|293.00|6.00|299.00|620.00|ACTA DE CASILLA|||JE2015L_06_02_0202_1_B_0_2.jpg|2|13|8|MANZANILLO|202|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|202.00|URBANO(A)|C01|142.00|77.00|8.00|17.00|2.00|23.00|8.00|3.00|1.00|2.00|1.00|2.00|0.00|0.00|5.00|0.00|2.00|0.00|0.00|0.00|0.00|293.00|6.00|299.00|620.00|ACTA DE CASILLA|||JE2015L_06_02_0202_1_C_0_2.jpg|2|13|8|MANZANILLO|202|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|202.00|URBANO(A)|C02|122.00|106.00|9.00|17.00|3.00|24.00|4.00|4.00|6.00|5.00|1.00|1.00|0.00|0.00|5.00|0.00|1.00|3.00|0.00|0.00|0.00|311.00|10.00|321.00|620.00|ACTA DE CASILLA|||JE2015L_06_02_0202_2_C_0_2.jpg|2|13|8|MANZANILLO|202|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|202.00|URBANO(A)|C03|135.00|74.00|11.00|18.00|0.00|25.00|7.00|2.00|2.00|3.00|0.00|0.00|0.00|0.00|4.00|1.00|1.00|0.00|0.00|0.00|0.00|283.00|7.00|290.00|619.00|ACTA DE CASILLA|||JE2015L_06_02_0202_3_C_0_2.jpg|2|13|8|MANZANILLO|202|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|203.00|URBANO(A)|B|80.00|91.00|7.00|7.00|1.00|28.00|9.00|3.00|1.00|2.00|0.00|2.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|234.00|6.00|240.00|505.00|ACTA DE CASILLA|||JE2015L_06_02_0203_1_B_0_2.jpg|2|13|8|MANZANILLO|203|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|203.00|URBANO(A)|C01|97.00|80.00|6.00|8.00|4.00|25.00|14.00|2.00|1.00|6.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|244.00|6.00|250.00|504.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO1.pdf|2|13|8|MANZANILLO|203|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|204.00|URBANO(A)|B|75.00|77.00|6.00|16.00|7.00|21.00|9.00|3.00|1.00|3.00|0.00|1.00|0.00|0.00|5.00|0.00|0.00|0.00|0.00|0.00|2.00|224.00|4.00|230.00|510.00|ACTA DE CASILLA|||JE2015L_06_02_0204_1_B_0_2.jpg|2|13|8|MANZANILLO|204|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|204.00|URBANO(A)|C01|97.00|57.00|6.00|17.00|2.00|12.00|6.00|1.00|0.00|4.00|0.00|0.00|0.00|0.00|3.00|1.00|2.00|0.00|0.00|0.00|0.00|208.00|4.00|212.00|510.00|ACTA DE CASILLA|||JE2015L_06_02_0204_1_C_0_2.jpg|2|13|8|MANZANILLO|204|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|204.00|URBANO(A)|C02|82.00|62.00|9.00|16.00|4.00|20.00|14.00|1.00|2.00|2.00|1.00|3.00|0.00|0.00|1.00|1.00|1.00|0.00|0.00|0.00|0.00|219.00|4.00|223.00|510.00|ACTA DE CASILLA|||JE2015L_06_02_0204_2_C_0_2.jpg|2|13|8|MANZANILLO|204|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|205.00|URBANO(A)|B|77.00|72.00|6.00|7.00|0.00|20.00|7.00|2.00|5.00|2.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|201.00|13.00|214.00|460.00|ACTA DE CASILLA|||JE2015L_06_02_0205_1_B_0_2.jpg|2|13|8|MANZANILLO|205|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|205.00|URBANO(A)|C01|64.00|66.00|6.00|11.00|4.00|26.00|10.00|1.00|6.00|6.00|0.00|0.00|0.00|0.00|2.00|0.00|1.00|0.00|0.00|0.00|0.00|203.00|2.00|205.00|459.00|ACTA DE CASILLA|||JE2015L_06_02_0205_1_C_0_2.jpg|2|13|8|MANZANILLO|205|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|206.00|URBANO(A)|B|140.00|79.00|7.00|10.00|0.00|23.00|6.00|4.00|3.00|1.00|1.00|0.00|1.00|0.00|2.00|0.00|0.00|0.00|0.00|1.00|0.00|278.00|9.00|287.00|572.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO1.pdf|2|13|8|MANZANILLO|206|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|206.00|URBANO(A)|C01|140.00|59.00|6.00|22.00|4.00|29.00|4.00|4.00|5.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|275.00|7.00|282.00|572.00|RECUENTO(SRA)|||JE2015L_06_02_9_GPO1.pdf|2|13|8|MANZANILLO|206|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|206.00|URBANO(A)|C02|147.00|62.00|5.00|16.00|3.00|23.00|4.00|2.00|2.00|1.00|0.00|0.00|1.00|0.00|3.00|0.00|0.00|0.00|0.00|3.00|0.00|272.00|7.00|279.00|571.00|ACTA DE CASILLA|||JE2015L_06_02_0206_2_C_0_2.jpg|2|13|8|MANZANILLO|206|U|
5|6|COLIMA|2|MANZANILLO|8.00|MANZANILLO|207.00|URBANO(A)|B|92.00|114.00|4.00|17.00|2.00|31.00|5.00|2.00|0.00|1.00|0.00|1.00|0.00|0.00|3.00|0.00|1.00|0.00|0.00|0.00|0.00|273.00|5.00|278.00|564.00|ACTA DE CASILLA|||JE2015L_06_02_0207_1_B_0_2.jpg|2|13|8|MANZANILLO|207|U|
