CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PVEM|PT|MC|NVA_ALIANZA|MORENA|PRI_PVEM_PT_NVA_ALIANZA|PRI_PVEM_PT|PRI_PVEM_NVA_ALIANZA|PRI_PT_NVA_ALIANZA|PVEM_PT_NVA_ALIANZA|PRI_PVEM|PRI_PT|PRI_NVA_ALIANZA|PVEM_PT|PVEM_NVA_ALIANZA|PT_NVA_ALIANZA|CAND_IND1|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1683.00|URBANO(A)|C01|202.00|68.00|1.00|4.00|1.00|4.00|5.00|7.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|124.00|0.00|416.00|2.00|418.00|709.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371683C01.pdf|4|5|37|JUAREZ|1683|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1683.00|URBANO(A)|C02|184.00|75.00|3.00|3.00|0.00|11.00|4.00|11.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|120.00|0.00|412.00|1.00|413.00|709.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371683C02.pdf|4|5|37|JUAREZ|1683|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1683.00|URBANO(A)|C03|198.00|76.00|2.00|2.00|0.00|9.00|6.00|11.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|119.00|0.00|423.00|2.00|425.00|709.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371683C03.pdf|4|5|37|JUAREZ|1683|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1683.00|URBANO(A)|C04|193.00|73.00|5.00|5.00|0.00|11.00|4.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|106.00|2.00|402.00|4.00|408.00|709.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371683C04.pdf|4|5|37|JUAREZ|1683|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1683.00|URBANO(A)|C05|205.00|63.00|2.00|2.00|0.00|2.00|2.00|8.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|121.00|3.00|407.00|4.00|414.00|709.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371683C05.pdf|4|5|37|JUAREZ|1683|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1683.00|URBANO(A)|C06|191.00|61.00|2.00|1.00|1.00|7.00|4.00|9.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|121.00|0.00|397.00|1.00|398.00|709.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371683C06.pdf|4|5|37|JUAREZ|1683|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1683.00|URBANO(A)|C07|197.00|65.00|3.00|5.00|1.00|5.00|4.00|6.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|121.00|0.00|409.00|7.00|416.00|709.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371683C07.pdf|4|5|37|JUAREZ|1683|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1683.00|URBANO(A)|C08|213.00|83.00|2.00|1.00|1.00|11.00|1.00|4.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|107.00|3.00|424.00|0.00|427.00|709.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371683C08.pdf|4|5|37|JUAREZ|1683|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1683.00|URBANO(A)|C09|195.00|72.00|6.00|2.00|0.00|9.00|8.00|8.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|129.00|0.00|430.00|2.00|432.00|709.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371683C09.pdf|4|5|37|JUAREZ|1683|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1683.00|URBANO(A)|C10|189.00|57.00|4.00|5.00|0.00|16.00|7.00|7.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|101.00|0.00|387.00|2.00|389.00|709.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371683C10.pdf|4|5|37|JUAREZ|1683|U|
1|8|CHIHUAHUA|3|4.00|JUAREZ|37.00|JUAREZ|1684.00|URBANO(A)|B|145.00|90.00|3.00|0.00|0.00|7.00|6.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|88.00|2.00|344.00|5.00|351.00|718.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371684B.pdf|4|4|37|JUAREZ|1684|U|
1|8|CHIHUAHUA|3|4.00|JUAREZ|37.00|JUAREZ|1684.00|URBANO(A)|C01|149.00|99.00|4.00|1.00|2.00|10.00|2.00|5.00|4.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|91.00|2.00|368.00|6.00|376.00|718.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371684C01.pdf|4|4|37|JUAREZ|1684|U|
1|8|CHIHUAHUA|3|4.00|JUAREZ|37.00|JUAREZ|1685.00|URBANO(A)|B|118.00|88.00|1.00|1.00|2.00|9.00|3.00|9.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|57.00|0.00|288.00|2.00|290.00|569.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371685B.pdf|4|4|37|JUAREZ|1685|U|
1|8|CHIHUAHUA|3|4.00|JUAREZ|37.00|JUAREZ|1686.00|URBANO(A)|B|117.00|74.00|4.00|6.00|3.00|7.00|3.00|4.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|69.00|0.00|288.00|5.00|293.00|617.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371686B.pdf|4|4|37|JUAREZ|1686|U|
1|8|CHIHUAHUA|3|4.00|JUAREZ|37.00|JUAREZ|1687.00|URBANO(A)|B|54.00|51.00|0.00|5.00|0.00|1.00|2.00|8.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|1.00|0.00|34.00|0.00|157.00|8.00|165.00|384.00|GRUPO DE RECUENTO|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AR2016GO040371687B.pdf|4|4|37|JUAREZ|1687|U|
1|8|CHIHUAHUA|3|4.00|JUAREZ|37.00|JUAREZ|1687.00|URBANO(A)|C01|58.00|50.00|1.00|1.00|1.00|4.00|2.00|5.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|39.00|3.00|163.00|6.00|172.00|384.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371687C01.pdf|4|4|37|JUAREZ|1687|U|
1|8|CHIHUAHUA|3|4.00|JUAREZ|37.00|JUAREZ|1688.00|URBANO(A)|B|97.00|66.00|4.00|3.00|2.00|6.00|5.00|10.00|2.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|1.00|0.00|67.00|9.00|265.00|0.00|274.00|585.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371688B.pdf|4|4|37|JUAREZ|1688|U|
1|8|CHIHUAHUA|3|4.00|JUAREZ|37.00|JUAREZ|1689.00|URBANO(A)|B|86.00|81.00|3.00|5.00|1.00|3.00|3.00|15.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|52.00|4.00|251.00|7.00|262.00|626.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371689B.pdf|4|4|37|JUAREZ|1689|U|
1|8|CHIHUAHUA|3|4.00|JUAREZ|37.00|JUAREZ|1690.00|URBANO(A)|B|107.00|66.00|4.00|0.00|2.00|10.00|3.00|7.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|61.00|0.00|261.00|8.00|269.00|664.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371690B.pdf|4|4|37|JUAREZ|1690|U|
1|8|CHIHUAHUA|3|4.00|JUAREZ|37.00|JUAREZ|1691.00|URBANO(A)|B|55.00|36.00|1.00|1.00|0.00|4.00|1.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|42.00|0.00|146.00|3.00|149.00|306.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371691B.pdf|4|4|37|JUAREZ|1691|U|
1|8|CHIHUAHUA|3|4.00|JUAREZ|37.00|JUAREZ|1692.00|URBANO(A)|B|112.00|58.00|2.00|0.00|0.00|6.00|2.00|6.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|72.00|0.00|260.00|5.00|265.00|489.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371692B.pdf|4|4|37|JUAREZ|1692|U|
1|8|CHIHUAHUA|3|4.00|JUAREZ|37.00|JUAREZ|1692.00|URBANO(A)|C01|130.00|46.00|3.00|2.00|0.00|5.00|3.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|54.00|0.00|247.00|2.00|249.00|488.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO040371692C01.pdf|4|4|37|JUAREZ|1692|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1693.00|URBANO(A)|B|143.00|65.00|6.00|0.00|1.00|6.00|6.00|5.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|65.00|0.00|300.00|2.00|302.00|542.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371693B.pdf|4|5|37|JUAREZ|1693|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1693.00|URBANO(A)|C01|114.00|51.00|1.00|2.00|0.00|3.00|3.00|6.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|68.00|0.00|250.00|4.00|254.00|541.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371693C01.pdf|4|5|37|JUAREZ|1693|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1693.00|URBANO(A)|C02|112.00|59.00|3.00|0.00|0.00|7.00|1.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|72.00|1.00|260.00|1.00|262.00|541.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371693C02.pdf|4|5|37|JUAREZ|1693|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1693.00|URBANO(A)|S01|257.00|90.00|4.00|2.00|0.00|3.00|5.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|115.00|0.00|480.00|2.00|482.00|0.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371693S01.pdf|4|5|37|JUAREZ|1693|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1694.00|URBANO(A)|B|168.00|71.00|7.00|2.00|0.00|10.00|3.00|12.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|73.00|0.00|348.00|6.00|354.00|704.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371694B.pdf|4|5|37|JUAREZ|1694|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1694.00|URBANO(A)|C01|164.00|89.00|2.00|2.00|0.00|10.00|1.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|90.00|0.00|366.00|5.00|371.00|704.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371694C01.pdf|4|5|37|JUAREZ|1694|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1694.00|URBANO(A)|C02|155.00|82.00|2.00|7.00|1.00|3.00|1.00|4.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|77.00|0.00|333.00|4.00|337.00|704.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371694C02.pdf|4|5|37|JUAREZ|1694|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1694.00|URBANO(A)|C03|159.00|70.00|2.00|1.00|0.00|9.00|5.00|12.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|97.00|1.00|357.00|4.00|362.00|703.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371694C03.pdf|4|5|37|JUAREZ|1694|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1694.00|URBANO(A)|C04|177.00|66.00|3.00|4.00|1.00|2.00|7.00|4.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|91.00|1.00|357.00|2.00|360.00|703.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371694C04.pdf|4|5|37|JUAREZ|1694|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1705.00|URBANO(A)|C02|126.00|73.00|5.00|3.00|0.00|8.00|5.00|7.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|93.00|0.00|320.00|5.00|325.00|583.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371705C02.pdf|4|5|37|JUAREZ|1705|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1705.00|URBANO(A)|C03|127.00|74.00|4.00|2.00|2.00|9.00|2.00|6.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|82.00|1.00|309.00|0.00|310.00|583.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371705C03.pdf|4|5|37|JUAREZ|1705|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1706.00|URBANO(A)|B|181.00|53.00|5.00|1.00|1.00|9.00|6.00|9.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|113.00|1.00|379.00|7.00|387.00|710.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371706B.pdf|4|5|37|JUAREZ|1706|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1706.00|URBANO(A)|C01|168.00|51.00|7.00|5.00|0.00|3.00|4.00|11.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|136.00|0.00|386.00|8.00|394.00|710.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371706C01.pdf|4|5|37|JUAREZ|1706|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1706.00|URBANO(A)|C02|153.00|77.00|1.00|4.00|1.00|7.00|4.00|14.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|120.00|3.00|382.00|5.00|390.00|709.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371706C02.pdf|4|5|37|JUAREZ|1706|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1706.00|URBANO(A)|C03|168.00|70.00|6.00|4.00|0.00|10.00|9.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|107.00|0.00|382.00|7.00|389.00|709.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371706C03.pdf|4|5|37|JUAREZ|1706|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1706.00|URBANO(A)|C04|164.00|75.00|2.00|2.00|2.00|12.00|10.00|10.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|96.00|1.00|375.00|5.00|381.00|709.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371706C04.pdf|4|5|37|JUAREZ|1706|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1706.00|URBANO(A)|C05|155.00|70.00|2.00|2.00|1.00|9.00|4.00|11.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|116.00|1.00|370.00|6.00|377.00|709.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371706C05.pdf|4|5|37|JUAREZ|1706|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1706.00|URBANO(A)|C06|171.00|67.00|4.00|3.00|1.00|10.00|4.00|7.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|112.00|1.00|380.00|5.00|386.00|709.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371706C06.pdf|4|5|37|JUAREZ|1706|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1706.00|URBANO(A)|C07|177.00|66.00|5.00|1.00|0.00|8.00|4.00|11.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|97.00|1.00|370.00|6.00|377.00|709.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371706C07.pdf|4|5|37|JUAREZ|1706|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1707.00|URBANO(A)|B|136.00|66.00|0.00|5.00|2.00|4.00|4.00|7.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|62.00|0.00|288.00|6.00|294.00|589.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371707B.pdf|4|5|37|JUAREZ|1707|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1707.00|URBANO(A)|C01|122.00|58.00|3.00|6.00|3.00|4.00|3.00|8.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|64.00|0.00|272.00|6.00|278.00|589.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371707C01.pdf|4|5|37|JUAREZ|1707|U|
1|8|CHIHUAHUA|3|5.00|JUAREZ|37.00|JUAREZ|1707.00|URBANO(A)|C02|127.00|48.00|2.00|7.00|2.00|7.00|2.00|6.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|62.00|1.00|263.00|5.00|269.00|589.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO050371707C02.pdf|4|5|37|JUAREZ|1707|U|
1|8|CHIHUAHUA|3|6.00|JUAREZ|37.00|JUAREZ|1708.00|URBANO(A)|B|114.00|91.00|0.00|7.00|2.00|8.00|3.00|15.00|1.00|0.00|1.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|92.00|3.00|338.00|13.00|354.00|703.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO060371708B.pdf|4|6|37|JUAREZ|1708|U|
1|8|CHIHUAHUA|3|6.00|JUAREZ|37.00|JUAREZ|1709.00|URBANO(A)|B|89.00|45.00|4.00|3.00|2.00|4.00|8.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|69.00|4.00|230.00|3.00|237.00|433.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO060371709B.pdf|4|6|37|JUAREZ|1709|U|
1|8|CHIHUAHUA|3|6.00|JUAREZ|37.00|JUAREZ|1710.00|URBANO(A)|B|107.00|64.00|7.00|4.00|0.00|9.00|10.00|13.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|80.00|0.00|294.00|5.00|299.00|604.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO060371710B.pdf|4|6|37|JUAREZ|1710|U|
1|8|CHIHUAHUA|3|6.00|JUAREZ|37.00|JUAREZ|1711.00|URBANO(A)|B|105.00|63.00|2.00|5.00|2.00|7.00|4.00|11.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|56.00|0.00|255.00|6.00|261.00|511.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO060371711B.pdf|4|6|37|JUAREZ|1711|U|
1|8|CHIHUAHUA|3|6.00|JUAREZ|37.00|JUAREZ|1711.00|URBANO(A)|C01|115.00|61.00|0.00|2.00|3.00|7.00|4.00|6.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|58.00|0.00|256.00|5.00|261.00|510.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO060371711C01.pdf|4|6|37|JUAREZ|1711|U|
1|8|CHIHUAHUA|3|6.00|JUAREZ|37.00|JUAREZ|1712.00|URBANO(A)|B|48.00|63.00|3.00|3.00|35.00|5.00|8.00|7.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|44.00|4.00|216.00|15.00|235.00|571.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO060371712B.pdf|4|6|37|JUAREZ|1712|U|
1|8|CHIHUAHUA|3|6.00|JUAREZ|37.00|JUAREZ|1712.00|URBANO(A)|C01|42.00|54.00|5.00|5.00|29.00|10.00|10.00|8.00|0.00|0.00|1.00|0.00|0.00|0.00|1.00|3.00|0.00|0.00|0.00|32.00|4.00|200.00|11.00|215.00|570.00|GRUPO DE RECUENTO|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AR2016GO060371712C01.pdf|4|6|37|JUAREZ|1712|U|
1|8|CHIHUAHUA|3|6.00|JUAREZ|37.00|JUAREZ|1713.00|URBANO(A)|B|34.00|44.00|3.00|5.00|29.00|6.00|8.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|56.00|5.00|191.00|10.00|206.00|455.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO060371713B.pdf|4|6|37|JUAREZ|1713|U|
1|8|CHIHUAHUA|3|6.00|JUAREZ|37.00|JUAREZ|1714.00|URBANO(A)|B|66.00|48.00|1.00|0.00|3.00|9.00|5.00|11.00|0.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|58.00|3.00|203.00|5.00|211.00|483.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO060371714B.pdf|4|6|37|JUAREZ|1714|U|
1|8|CHIHUAHUA|3|6.00|JUAREZ|37.00|JUAREZ|1715.00|URBANO(A)|B|101.00|87.00|1.00|5.00|15.00|10.00|3.00|7.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|0.00|1.00|0.00|0.00|60.00|0.00|293.00|6.00|299.00|704.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO060371715B.pdf|4|6|37|JUAREZ|1715|U|
1|8|CHIHUAHUA|3|6.00|JUAREZ|37.00|JUAREZ|1716.00|URBANO(A)|B|77.00|40.00|3.00|1.00|2.00|10.00|3.00|7.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|44.00|1.00|188.00|8.00|197.00|405.00|GRUPO DE RECUENTO|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AR2016GO060371716B.pdf|4|6|37|JUAREZ|1716|U|
1|8|CHIHUAHUA|3|6.00|JUAREZ|37.00|JUAREZ|1716.00|URBANO(A)|C01|55.00|50.00|5.00|1.00|3.00|8.00|0.00|7.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|52.00|0.00|181.00|14.00|195.00|405.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO060371716C01.pdf|4|6|37|JUAREZ|1716|U|
